Sections Found,,,,,,,,,,,,,,,,,,,
SW-Social Work,,,,,,,,,,,,,,,,,,,
Select,CRN,Subj,Crse,Sec,Cmp,Cred,Title,Days,Time,Cap,Act,Rem,XL Cap,XL Act,XL Rem,Instructor,Date (MM/DD),Location,Attribute
C,16904,SW,4150,D01,24M,3,Topics in Social Work: Military Social Work,,TBA,25,26,-1,0,0,0,Alesha Nicole Martin (P),01/17-05/04,TBA TBA,Distance Learning and Distance Education Fee-UG and Credit from 4-Year College and Upper-Division Work
NR,16903,SW,4200,1,24M,3,Creativity and Personal Growth,M,06:00 pm-09:00 pm,25,24,1,0,0,0,Melissa Dawn Greene (P),01/17-05/04,PH 206,Credit from 4-Year College and Upper-Division Work
C,16861,SW,4440,1,24M,3,Social Work with the Disabled Individual,MWF,10:20 am-11:15 am,18,20,-2,0,0,0,Beverly M English (P),01/17-05/04,PH 204,Credit from 4-Year College and Upper-Division Work
NR,10125,SW,4480,1,24M,3,Social Work with Groups,MW,12:40 pm-02:05 pm,25,12,13,0,0,0,John W Sanborn (P),01/17-05/04,PH 206,Credit from 4-Year College and Upper-Division Work
NR,10126,SW,4480,2,24M,3,Social Work with Groups,MW,02:20 pm-03:45 pm,20,14,6,0,0,0,John W Sanborn (P),01/17-05/04,PH 204,Credit from 4-Year College and Upper-Division Work
C,10127,SW,4580,1,24M,3,Social Work: Practice I,MWF,10:20 am-11:15 am,22,23,-1,0,0,0,Justin Douglas Bucchio (P),01/17-05/04,PH 206,Credit from 4-Year College and Upper-Division Work
C,10128,SW,4580,2,24M,3,Social Work: Practice I,TR,02:40 pm-04:05 pm,20,20,0,0,0,0,Justin Douglas Bucchio (P),01/17-05/04,PH 204,Credit from 4-Year College and Upper-Division Work
C,13186,SW,4590,1,24M,6,(EXL) Field Instruction I,M,04:10 pm-05:35 pm,1,9,-8,0,0,0,Rebecca Marie Smith (P),01/17-05/04,PH 206,Experiential Learning and Credit from 4-Year College and Upper-Division Work
C,12447,SW,4590,2,24M,6,(EXL) Field Instruction I,M,04:10 pm-05:35 pm,1,10,-9,0,0,0,Justin Douglas Bucchio (P),01/17-05/04,PH 204,Experiential Learning and Credit from 4-Year College and Upper-Division Work
C,12957,SW,4590,3,24M,6,(EXL) Field Instruction I,W,04:10 pm-05:35 pm,1,9,-8,0,0,0,Rebecca Marie Smith (P),01/17-05/04,PH 204,Experiential Learning and Credit from 4-Year College and Upper-Division Work
NR,10130,SW,4650,1,24M,3,Social Work: Practice II,MW,12:40 pm-02:05 pm,20,14,6,0,0,0,Michael Eric Sherr (P),01/17-05/04,PH 204,Credit from 4-Year College and Upper-Division Work
NR,10131,SW,4650,2,24M,3,Social Work: Practice II,MW,02:20 pm-03:45 pm,25,14,11,0,0,0,Michael Eric Sherr (P),01/17-05/04,PH 206,Credit from 4-Year College and Upper-Division Work
C,10132,SW,4680,1,24M,9,(EXL) Field Instruction II,T,08:00 am-09:25 am,12,12,0,0,0,0,Sasha Lin Fallon (P),01/17-05/04,PH 204,Experiential Learning and Credit from 4-Year College and Upper-Division Work
C,12448,SW,4680,3,24M,9,(EXL) Field Instruction II,T,11:20 am-12:45 pm,12,12,0,0,0,0,Michael Eric Sherr (P),01/17-05/04,PH 204,Experiential Learning and Credit from 4-Year College and Upper-Division Work
NR,14310,SW,4680,4,24M,9,(EXL)Field Instruction II,R,11:20 am-12:45 pm,12,11,1,0,0,0,Tonya Gaye Hobbs (P),01/17-05/04,PH 204,Experiential Learning and Credit from 4-Year College and Upper-Division Work
C,10134,SW,4690,1,24M,3,Integrative Seminar in Social Work,TR,09:40 am-11:05 am,18,19,-1,0,0,0,Kathleen Darby (P),01/17-05/04,PH 206,Credit from 4-Year College and Upper-Division Work
NR,13535,SW,4690,2,24M,3,Integrative Seminar in Social Work,TR,09:40 am-11:05 am,18,17,1,0,0,0,Rebecca Marie Smith (P),01/17-05/04,PH 204,Credit from 4-Year College and Upper-Division Work
C,17488,SW,4800,2,24M,1,Special Projects,,TBA,1,1,0,0,0,0,Margaret A Fontanesi-Seime (P),01/17-05/04,TBA TBA,Credit from 4-Year College and Upper-Division Work
C,12472,SW,5000,D01,24M,3,Special Topics: Military Social Work,,TBA,7,11,-4,0,0,0,John W Sanborn (P),01/17-05/04,TBA TBA,Distance Learning and Distance Education Fee-GR
C,12473,SW,5000,D02,24M,3,Special Topics: Child Abuse and Neglect,,TBA,7,7,0,0,0,0,Angela Dawn Pharris (P),01/17-05/04,TBA TBA,Distance Learning and Distance Education Fee-GR
NR,12542,SW,5000,D03,24M,3,Special Topics: Children's Mental Health,,TBA,7,6,1,0,0,0,Angela Dawn Pharris (P),01/17-05/04,TBA TBA,Distance Learning and Distance Education Fee-GR
C,15111,SW,5000,D04,24M,3,Special Topics: Administration,,TBA,7,7,0,0,0,0,Angela Dawn Pharris (P),01/17-05/04,TBA TBA,Distance Learning and Distance Education Fee-GR
NR,17163,SW,5000,D05,24M,3,Special Topics,,TBA,5,3,2,0,0,0,Beverly M English (P),01/17-05/04,TBA TBA,Distance Learning and Distance Education Fee-GR
NR,12317,SW,6100,1,24M,3,MSW Practice II,T,05:30 pm-07:00 pm,18,9,9,0,0,0,Vickie L Harden (P),01/17-05/04,PH 204,
NR,12428,SW,6110,D01,24M,3,Social Justice and Equity for Multicultural Populations,,TBA,18,9,9,0,0,0,Barbara F Turnage (P),01/17-05/04,TBA TBA,Distance Learning and Distance Education Fee-GR
NR,12318,SW,6120,1,24M,3,MSW Research II,T,07:15 pm-08:45 pm,18,12,6,0,0,0,Ariana Elizabeth Postlethwait (P),01/17-05/04,PH 204,
C,12331,SW,6130,1,24M,3,Practicum IA,R,04:15 pm-05:15 pm,12,12,0,20,18,2,Barbara F Turnage (P),01/17-05/04,PH 204,
NR,14192,SW,6140,1,24M,3,Practicum IB,R,04:15 pm-05:15 pm,8,6,2,20,18,2,Barbara F Turnage (P),01/17-05/04,PH 204,
NR,12474,SW,6300,1,24M,4,Empirical Social Work Practice,W,05:45 pm-07:45 pm,24,23,1,0,0,0,Kathleen Darby (P),01/17-05/04,PH 206,
C,13142,SW,6310,1,24M,4,Practicum IIA,W,08:00 pm-08:55 pm,14,24,-10,29,42,-13,Angela Dawn Pharris (P),01/17-05/04,PH 206,
C,12475,SW,6320,1,24M,4,Practicum IIB,W,08:00 pm-08:55 pm,15,18,-3,29,42,-13,Angela Dawn Pharris (P),01/17-05/04,PH 206,
